transaction_id,customer_id,transaction_date,transaction_type,plan_tier,amount
TXN000457,CUST1005,2022-02-15,Renewal,Basic,29
TXN000458,CUST1005,2022-03-15,Renewal,Basic,29
TXN000459,CUST1005,2022-04-15,Renewal,Basic,29
TXN000460,CUST1005,2022-05-15,Renewal,Basic,29
TXN000461,CUST1005,2022-06-15,Renewal,Basic,29
TXN000462,CUST1005,2022-07-15,Renewal,Basic,29
TXN000463,CUST1005,2022-08-15,Renewal,Basic,29
TXN000464,CUST1005,2022-09-15,Cancellation,Basic,0
TXN000465,CUST1018,2020-04-21,New Subscription,Pro,59
TXN000466,CUST1018,2020-05-21,Renewal,Pro,59
TXN000467,CUST1018,2020-06-21,Renewal,Pro,59
TXN000468,CUST1018,2020-07-21,Renewal,Pro,59
TXN000469,CUST1018,2020-08-21,Renewal,Pro,59
TXN000470,CUST1018,2020-09-21,Renewal,Pro,59
TXN000471,CUST1018,2020-10-21,Cancellation,Pro,0
TXN000472,CUST1011,2020-05-03,New Subscription,Basic,29
TXN000473,CUST1011,2020-06-03,Renewal,Basic,29
TXN000474,CUST1011,2020-07-03,Renewal,Basic,29
TXN000475,CUST1011,2020-08-03,Renewal,Basic,29
TXN000476,CUST1011,2020-09-03,Renewal,Basic,29
TXN000477,CUST1011,2020-10-03,Renewal,Basic,29
TXN000478,CUST1011,2020-11-03,Renewal,Basic,29
TXN000479,CUST1011,2020-12-03,Renewal,Basic,29
TXN000480,CUST1011,2021-01-03,Renewal,Basic,29
TXN000481,CUST1011,2021-02-03,Renewal,Basic,29
TXN000482,CUST1011,2021-03-03,Renewal,Basic,29
TXN000483,CUST1011,2021-04-03,Renewal,Basic,29
TXN000484,CUST1011,2021-05-03,Renewal,Basic,29
TXN000485,CUST1011,2021-06-03,Renewal,Basic,29
TXN000486,CUST1011,2021-07-03,Renewal,Basic,29
TXN000487,CUST1011,2021-08-03,Renewal,Basic,29
TXN000488,CUST1011,2021-09-03,Renewal,Basic,29
TXN000489,CUST1011,2021-10-03,Upgrade,Pro,59
TXN000490,CUST1011,2021-11-03,Upgrade,Enterprise,149
TXN000491,CUST1011,2021-12-03,Renewal,Enterprise,149
TXN000492,CUST1011,2022-01-03,Renewal,Enterprise,149
TXN000493,CUST1011,2022-02-03,Renewal,Enterprise,149
TXN000494,CUST1011,2022-03-03,Renewal,Enterprise,149
TXN000495,CUST1011,2022-04-03,Renewal,Enterprise,149
TXN000496,CUST1011,2022-05-03,Renewal,Enterprise,149
TXN000497,CUST1011,2022-06-03,Renewal,Enterprise,149
TXN000498,CUST1011,2022-07-03,Renewal,Enterprise,149
TXN000499,CUST1011,2022-08-03,Renewal,Enterprise,149
TXN000500,CUST1011,2022-09-03,Renewal,Enterprise,149
TXN000501,CUST1011,2022-10-03,Renewal,Enterprise,149
TXN000502,CUST1011,2022-11-03,Renewal,Enterprise,149
TXN000503,CUST1011,2022-12-03,Renewal,Enterprise,149
TXN000504,CUST1011,2023-01-03,Renewal,Enterprise,149
TXN000505,CUST1011,2023-02-03,Cancellation,Enterprise,0
TXN000506,CUST1027,2020-05-17,New Subscription,Basic,29
TXN000507,CUST1027,2020-06-17,Cancellation,Basic,0
TXN000508,CUST1027,2020-10-17,Reactivation,Basic,29
TXN000509,CUST1027,2020-11-17,Renewal,Basic,29
TXN000510,CUST1027,2020-12-17,Renewal,Basic,29
TXN000511,CUST1027,2021-01-17,Renewal,Basic,29
TXN000512,CUST1027,2021-02-17,Renewal,Basic,29
TXN000513,CUST1027,2021-03-17,Renewal,Basic,29
TXN000514,CUST1027,2021-04-17,Renewal,Basic,29
TXN000515,CUST1027,2021-05-17,Renewal,Basic,29
TXN000516,CUST1027,2021-06-17,Renewal,Basic,29
TXN000517,CUST1027,2021-07-17,Renewal,Basic,29
TXN000518,CUST1027,2021-08-17,Renewal,Basic,29
TXN000519,CUST1027,2021-09-17,Renewal,Basic,29
TXN000520,CUST1027,2021-10-17,Renewal,Basic,29
TXN000521,CUST1027,2021-11-17,Renewal,Basic,29
TXN000522,CUST1027,2021-12-17,Cancellation,Basic,0
TXN000523,CUST1027,2022-01-17,Reactivation,Basic,29
TXN000524,CUST1027,2022-02-17,Renewal,Basic,29
TXN000525,CUST1027,2022-03-17,Renewal,Basic,29
TXN000526,CUST1027,2022-04-17,Renewal,Basic,29
TXN000527,CUST1027,2022-05-17,Renewal,Basic,29
TXN000528,CUST1027,2022-06-17,Renewal,Basic,29
TXN000529,CUST1027,2022-07-17,Renewal,Basic,29
TXN000530,CUST1027,2022-08-17,Cancellation,Basic,0
TXN000531,CUST1027,2022-09-17,Reactivation,Basic,29
TXN000532,CUST1027,2022-10-17,Renewal,Basic,29
TXN000533,CUST1027,2022-11-17,Renewal,Basic,29
TXN000534,CUST1027,2022-12-17,Renewal,Basic,29
TXN000535,CUST1027,2023-01-17,Cancellation,Basic,0
TXN000536,CUST1027,2023-02-17,Reactivation,Basic,29
TXN000537,CUST1027,2023-03-17,Renewal,Basic,29
TXN000538,CUST1027,2023-04-17,Renewal,Basic,29
TXN000539,CUST1027,2023-05-17,Renewal,Basic,29
TXN000540,CUST1027,2023-06-17,Renewal,Basic,29
TXN000541,CUST1027,2023-07-17,Renewal,Basic,29
TXN000542,CUST1027,2023-08-17,Renewal,Basic,29
TXN000543,CUST1027,2023-09-17,Renewal,Basic,29
TXN000544,CUST1027,2023-10-17,Renewal,Basic,29
TXN000545,CUST1027,2023-11-17,Renewal,Basic,29
TXN000546,CUST1027,2023-12-17,Renewal,Basic,29
TXN000547,CUST1027,2024-01-17,Renewal,Basic,29
TXN000548,CUST1027,2024-02-17,Renewal,Basic,29
TXN000549,CUST1027,2024-03-17,Renewal,Basic,29
TXN000550,CUST1027,2024-04-17,Renewal,Basic,29
TXN000551,CUST1027,2024-05-17,Renewal,Basic,29
TXN000552,CUST1027,2024-06-17,Renewal,Basic,29
TXN000553,CUST1027,2024-07-17,Renewal,Basic,29
TXN000554,CUST1027,2024-08-17,Renewal,Basic,29
TXN000555,CUST1027,2024-09-17,Renewal,Basic,29
TXN000556,CUST1027,2024-10-17,Renewal,Basic,29
TXN000557,CUST1027,2024-11-17,Renewal,Basic,29
TXN000558,CUST1027,2024-12-17,Renewal,Basic,29
TXN000559,CUST1027,2025-01-17,Renewal,Basic,29
TXN000560,CUST1027,2025-02-17,Renewal,Basic,29
TXN000561,CUST1027,2025-03-17,Renewal,Basic,29
TXN000562,CUST1027,2025-04-17,Renewal,Basic,29
TXN000563,CUST1027,2025-05-17,Renewal,Basic,29
TXN000564,CUST1027,2025-06-17,Renewal,Basic,29
TXN000565,CUST1027,2025-07-17,Renewal,Basic,29
TXN000566,CUST1027,2025-08-17,Renewal,Basic,29
TXN000567,CUST1027,2025-09-17,Renewal,Basic,29
TXN000568,CUST1027,2025-10-17,Renewal,Basic,29
TXN000569,CUST1027,2025-11-17,Renewal,Basic,29
TXN000570,CUST1027,2025-12-17,Renewal,Basic,29
TXN000571,CUST1027,2026-01-17,Upgrade,Pro,59
TXN000572,CUST1027,2026-02-17,Renewal,Pro,59
TXN000573,CUST1027,2026-03-17,Renewal,Pro,59
TXN000574,CUST1027,2026-04-17,Renewal,Pro,59
TXN000575,CUST1027,2026-05-17,Renewal,Pro,59
TXN000576,CUST1027,2026-06-17,Renewal,Pro,59
TXN000577,CUST1027,2026-07-17,Renewal,Pro,59
TXN000578,CUST1027,2026-08-17,Renewal,Pro,59
TXN000579,CUST1015,2020-05-21,New Subscription,Basic,29
TXN000580,CUST1015,2020-06-21,Renewal,Basic,29
TXN000581,CUST1015,2020-07-21,Renewal,Basic,29
TXN000582,CUST1015,2020-08-21,Renewal,Basic,29
TXN000583,CUST1015,2020-09-21,Renewal,Basic,29
TXN000584,CUST1015,2020-10-21,Renewal,Basic,29
TXN000585,CUST1015,2020-11-21,Renewal,Basic,29
TXN000586,CUST1015,2020-12-21,Renewal,Basic,29
TXN000587,CUST1015,2021-01-21,Renewal,Basic,29
TXN000588,CUST1015,2021-02-21,Renewal,Basic,29
TXN000589,CUST1015,2021-03-21,Renewal,Basic,29
TXN000590,CUST1015,2021-04-21,Renewal,Basic,29
TXN000591,CUST1015,2021-05-21,Renewal,Basic,29
TXN000592,CUST1015,2021-06-21,Renewal,Basic,29
TXN000593,CUST1015,2021-07-21,Renewal,Basic,29
TXN000594,CUST1015,2021-08-21,Renewal,Basic,29
TXN000595,CUST1015,2021-09-21,Renewal,Basic,29
TXN000596,CUST1015,2021-10-21,Renewal,Basic,29
TXN000597,CUST1015,2021-11-21,Renewal,Basic,29
TXN000598,CUST1015,2021-12-21,Renewal,Basic,29
TXN000599,CUST1015,2022-01-21,Renewal,Basic,29
TXN000600,CUST1015,2022-02-21,Renewal,Basic,29
TXN000601,CUST1015,2022-03-21,Renewal,Basic,29
TXN000602,CUST1015,2022-04-21,Renewal,Basic,29
TXN000603,CUST1015,2022-05-21,Renewal,Basic,29
TXN000604,CUST1015,2022-06-21,Renewal,Basic,29
TXN000605,CUST1015,2022-07-21,Renewal,Basic,29
TXN000606,CUST1015,2022-08-21,Renewal,Basic,29
TXN000607,CUST1015,2022-09-21,Renewal,Basic,29
TXN000608,CUST1015,2022-10-21,Renewal,Basic,29
TXN000609,CUST1015,2022-11-21,Renewal,Basic,29
TXN000610,CUST1015,2022-12-21,Renewal,Basic,29
TXN000611,CUST1015,2023-01-21,Renewal,Basic,29
TXN000612,CUST1015,2023-02-21,Renewal,Basic,29
TXN000613,CUST1015,2023-03-21,Renewal,Basic,29
TXN000614,CUST1015,2023-04-21,Renewal,Basic,29
TXN000615,CUST1015,2023-05-21,Renewal,Basic,29
TXN000616,CUST1015,2023-06-21,Renewal,Basic,29
TXN000617,CUST1015,2023-07-21,Renewal,Basic,29
TXN000618,CUST1015,2023-08-21,Renewal,Basic,29
TXN000619,CUST1015,2023-09-21,Renewal,Basic,29
TXN000620,CUST1015,2023-10-21,Renewal,Basic,29
TXN000621,CUST1015,2023-11-21,Upgrade,Pro,59
TXN000622,CUST1015,2023-12-21,Renewal,Pro,59
TXN000623,CUST1015,2024-01-21,Renewal,Pro,59
TXN000624,CUST1015,2024-02-21,Renewal,Pro,59
TXN000625,CUST1015,2024-03-21,Upgrade,Enterprise,149
TXN000626,CUST1015,2024-04-21,Renewal,Enterprise,149
TXN000627,CUST1015,2024-05-21,Renewal,Enterprise,149
TXN000628,CUST1015,2024-06-21,Renewal,Enterprise,149
TXN000629,CUST1015,2024-07-21,Renewal,Enterprise,149
TXN000630,CUST1015,2024-08-21,Renewal,Enterprise,149
TXN000631,CUST1015,2024-09-21,Renewal,Enterprise,149
TXN000632,CUST1015,2024-10-21,Renewal,Enterprise,149
TXN000633,CUST1015,2024-11-21,Renewal,Enterprise,149
TXN000634,CUST1015,2024-12-21,Renewal,Enterprise,149
TXN000635,CUST1015,2025-01-21,Renewal,Enterprise,149
TXN000636,CUST1015,2025-02-21,Renewal,Enterprise,149
TXN000637,CUST1015,2025-03-21,Renewal,Enterprise,149
TXN000638,CUST1015,2025-04-21,Renewal,Enterprise,149
TXN000639,CUST1015,2025-05-21,Renewal,Enterprise,149
TXN000640,CUST1015,2025-06-21,Renewal,Enterprise,149
TXN000641,CUST1015,2025-07-21,Renewal,Enterprise,149
TXN000642,CUST1015,2025-08-21,Renewal,Enterprise,149
TXN000643,CUST1015,2025-09-21,Renewal,Enterprise,149
TXN000644,CUST1015,2025-10-21,Renewal,Enterprise,149
TXN000645,CUST1015,2025-11-21,Renewal,Enterprise,149
TXN000646,CUST1015,2025-12-21,Renewal,Enterprise,149
TXN000647,CUST1015,2026-01-21,Renewal,Enterprise,149
TXN000648,CUST1015,2026-02-21,Renewal,Enterprise,149
TXN000649,CUST1015,2026-03-21,Renewal,Enterprise,149
TXN000650,CUST1015,2026-04-21,Renewal,Enterprise,149
TXN000651,CUST1015,2026-05-21,Renewal,Enterprise,149
TXN000652,CUST1015,2026-06-21,Renewal,Enterprise,149
TXN000653,CUST1015,2026-07-21,Renewal,Enterprise,149
TXN000654,CUST1007,2020-06-04,New Subscription,Pro,59
TXN000655,CUST1007,2020-07-04,Cancellation,Pro,0
TXN000656,CUST1010,2020-06-19,New Subscription,Pro,59
TXN000657,CUST1010,2020-07-19,Renewal,Pro,59
TXN000658,CUST1010,2020-08-19,Renewal,Pro,59
TXN000659,CUST1010,2020-09-19,Renewal,Pro,59
TXN000660,CUST1010,2020-10-19,Renewal,Pro,59
TXN000661,CUST1010,2020-11-19,Renewal,Pro,59
TXN000662,CUST1010,2020-12-19,Renewal,Pro,59
TXN000663,CUST1010,2021-01-19,Renewal,Pro,59
TXN000664,CUST1010,2021-02-19,Renewal,Pro,59
TXN000665,CUST1010,2021-03-19,Renewal,Pro,59
TXN000666,CUST1010,2021-04-19,Renewal,Pro,59
TXN000667,CUST1010,2021-05-19,Renewal,Pro,59
TXN000668,CUST1010,2021-06-19,Renewal,Pro,59
TXN000669,CUST1010,2021-07-19,Renewal,Pro,59
TXN000670,CUST1010,2021-08-19,Downgrade,Basic,29
TXN000671,CUST1010,2021-09-19,Renewal,Basic,29
TXN000672,CUST1010,2021-10-19,Renewal,Basic,29
TXN000673,CUST1010,2021-11-19,Renewal,Basic,29
TXN000674,CUST1010,2021-12-19,Renewal,Basic,29
TXN000675,CUST1010,2022-01-19,Renewal,Basic,29
TXN000676,CUST1010,2022-02-19,Renewal,Basic,29
TXN000677,CUST1010,2022-03-19,Renewal,Basic,29
TXN000678,CUST1010,2022-04-19,Renewal,Basic,29
TXN000679,CUST1010,2022-05-19,Renewal,Basic,29
TXN000680,CUST1010,2022-06-19,Renewal,Basic,29
TXN000681,CUST1010,2022-07-19,Renewal,Basic,29
TXN000682,CUST1010,2022-08-19,Renewal,Basic,29
TXN000683,CUST1010,2022-09-19,Renewal,Basic,29
TXN000684,CUST1010,2022-10-19,Renewal,Basic,29
TXN000685,CUST1010,2022-11-19,Renewal,Basic,29
TXN000686,CUST1010,2022-12-19,Renewal,Basic,29
TXN000687,CUST1010,2023-01-19,Renewal,Basic,29
TXN000688,CUST1010,2023-02-19,Renewal,Basic,29
TXN000689,CUST1010,2023-03-19,Renewal,Basic,29
TXN000690,CUST1010,2023-04-19,Renewal,Basic,29
TXN000691,CUST1010,2023-05-19,Renewal,Basic,29
TXN000692,CUST1010,2023-06-19,Renewal,Basic,29
TXN000693,CUST1010,2023-07-19,Renewal,Basic,29
TXN000694,CUST1010,2023-08-19,Renewal,Basic,29
TXN000695,CUST1010,2023-09-19,Renewal,Basic,29
TXN000696,CUST1010,2023-10-19,Renewal,Basic,29
TXN000697,CUST1010,2023-11-19,Renewal,Basic,29
TXN000698,CUST1010,2023-12-19,Renewal,Basic,29
TXN000699,CUST1010,2024-01-19,Renewal,Basic,29
TXN000700,CUST1010,2024-02-19,Renewal,Basic,29
TXN000701,CUST1010,2024-03-19,Renewal,Basic,29
TXN000702,CUST1010,2024-04-19,Renewal,Basic,29
TXN000703,CUST1010,2024-05-19,Renewal,Basic,29
TXN000704,CUST1010,2024-06-19,Renewal,Basic,29
TXN000705,CUST1010,2024-07-19,Renewal,Basic,29
TXN000706,CUST1010,2024-08-19,Renewal,Basic,29
TXN000707,CUST1010,2024-09-19,Renewal,Basic,29
TXN000708,CUST1010,2024-10-19,Renewal,Basic,29
TXN000709,CUST1010,2024-11-19,Renewal,Basic,29
TXN000710,CUST1010,2024-12-19,Renewal,Basic,29
TXN000711,CUST1010,2025-01-19,Renewal,Basic,29
TXN000712,CUST1010,2025-02-19,Renewal,Basic,29
TXN000713,CUST1010,2025-03-19,Renewal,Basic,29
TXN000714,CUST1010,2025-04-19,Renewal,Basic,29
TXN000715,CUST1010,2025-05-19,Renewal,Basic,29
TXN000716,CUST1010,2025-06-19,Renewal,Basic,29
TXN000717,CUST1010,2025-07-19,Renewal,Basic,29
TXN000718,CUST1010,2025-08-19,Renewal,Basic,29
TXN000719,CUST1010,2025-09-19,Renewal,Basic,29
TXN000720,CUST1010,2025-10-19,Renewal,Basic,29
TXN000721,CUST1010,2025-11-19,Renewal,Basic,29
TXN000722,CUST1010,2025-12-19,Renewal,Basic,29
TXN000723,CUST1010,2026-01-19,Renewal,Basic,29
TXN000724,CUST1010,2026-02-19,Renewal,Basic,29
TXN000725,CUST1010,2026-03-19,Renewal,Basic,29
TXN000726,CUST1010,2026-04-19,Renewal,Basic,29
TXN000727,CUST1010,2026-05-19,Renewal,Basic,29
TXN000728,CUST1010,2026-06-19,Renewal,Basic,29
TXN000729,CUST1010,2026-07-19,Renewal,Basic,29
TXN000730,CUST1029,2020-06-25,New Subscription,Enterprise,149
TXN000731,CUST1029,2020-07-25,Renewal,Enterprise,149
TXN000732,CUST1029,2020-08-25,Cancellation,Enterprise,0
TXN000733,CUST1003,2020-07-02,New Subscription,Pro,59
TXN000734,CUST1003,2020-08-02,Renewal,Pro,59
TXN000735,CUST1003,2020-09-02,Renewal,Pro,59
TXN000736,CUST1003,2020-10-02,Renewal,Pro,59
TXN000737,CUST1003,2020-11-02,Renewal,Pro,59
TXN000738,CUST1003,2020-12-02,Renewal,Pro,59
TXN000739,CUST1003,2021-01-02,Renewal,Pro,59
TXN000740,CUST1003,2021-02-02,Renewal,Pro,59
TXN000741,CUST1003,2021-03-02,Renewal,Pro,59
TXN000742,CUST1003,2021-04-02,Renewal,Pro,59
TXN000743,CUST1003,2021-05-02,Renewal,Pro,59
TXN000744,CUST1003,2021-06-02,Renewal,Pro,59
TXN000745,CUST1003,2021-07-02,Renewal,Pro,59
TXN000746,CUST1003,2021-08-02,Renewal,Pro,59
TXN000747,CUST1003,2021-09-02,Downgrade,Basic,29
TXN000748,CUST1003,2021-10-02,Renewal,Basic,29
TXN000749,CUST1003,2021-11-02,Renewal,Basic,29
TXN000750,CUST1003,2021-12-02,Renewal,Basic,29
TXN000751,CUST1003,2022-01-02,Renewal,Basic,29
TXN000752,CUST1003,2022-02-02,Renewal,Basic,29
TXN000753,CUST1003,2022-03-02,Renewal,Basic,29
TXN000754,CUST1003,2022-04-02,Renewal,Basic,29
TXN000755,CUST1003,2022-05-02,Renewal,Basic,29
TXN000756,CUST1003,2022-06-02,Renewal,Basic,29
TXN000757,CUST1003,2022-07-02,Renewal,Basic,29
TXN000758,CUST1003,2022-08-02,Renewal,Basic,29
TXN000759,CUST1003,2022-09-02,Renewal,Basic,29
TXN000760,CUST1003,2022-10-02,Renewal,Basic,29
TXN000761,CUST1003,2022-11-02,Renewal,Basic,29
TXN000762,CUST1003,2022-12-02,Renewal,Basic,29
TXN000763,CUST1003,2023-01-02,Renewal,Basic,29
TXN000764,CUST1003,2023-02-02,Upgrade,Pro,59
TXN000765,CUST1003,2023-03-02,Renewal,Pro,59
TXN000766,CUST1003,2023-04-02,Cancellation,Pro,0
TXN000767,CUST1009,2020-07-03,New Subscription,Pro,59
TXN000768,CUST1009,2020-08-03,Renewal,Pro,59
TXN000769,CUST1009,2020-09-03,Cancellation,Pro,0
TXN000770,CUST1026,2020-07-06,New Subscription,Enterprise,149
TXN000771,CUST1026,2020-08-06,Renewal,Enterprise,149
TXN000772,CUST1026,2020-09-06,Renewal,Enterprise,149
TXN000773,CUST1026,2020-10-06,Renewal,Enterprise,149
TXN000774,CUST1026,2020-11-06,Renewal,Enterprise,149
TXN000775,CUST1026,2020-12-06,Renewal,Enterprise,149
TXN000776,CUST1026,2021-01-06,Renewal,Enterprise,149
TXN000777,CUST1026,2021-02-06,Renewal,Enterprise,149
TXN000778,CUST1026,2021-03-06,Renewal,Enterprise,149
TXN000779,CUST1026,2021-04-06,Renewal,Enterprise,149
TXN000780,CUST1026,2021-05-06,Renewal,Enterprise,149
TXN000781,CUST1026,2021-06-06,Renewal,Enterprise,149
TXN000782,CUST1026,2021-07-06,Renewal,Enterprise,149
TXN000783,CUST1026,2021-08-06,Renewal,Enterprise,149
TXN000784,CUST1026,2021-09-06,Renewal,Enterprise,149
TXN000785,CUST1026,2021-10-06,Renewal,Enterprise,149
TXN000786,CUST1026,2021-11-06,Renewal,Enterprise,149
TXN000787,CUST1026,2021-12-06,Renewal,Enterprise,149
TXN000788,CUST1026,2022-01-06,Renewal,Enterprise,149
TXN000789,CUST1026,2022-02-06,Renewal,Enterprise,149
TXN000790,CUST1026,2022-03-06,Renewal,Enterprise,149
TXN000791,CUST1026,2022-04-06,Renewal,Enterprise,149
TXN000792,CUST1026,2022-05-06,Downgrade,Pro,59
TXN000793,CUST1026,2022-06-06,Renewal,Pro,59
TXN000794,CUST1026,2022-07-06,Renewal,Pro,59
TXN000795,CUST1026,2022-08-06,Renewal,Pro,59
TXN000796,CUST1026,2022-09-06,Renewal,Pro,59
TXN000797,CUST1026,2022-10-06,Renewal,Pro,59
TXN000798,CUST1026,2022-11-06,Renewal,Pro,59
TXN000799,CUST1026,2022-12-06,Renewal,Pro,59
TXN000800,CUST1026,2023-01-06,Renewal,Pro,59
TXN000801,CUST1026,2023-02-06,Renewal,Pro,59
TXN000802,CUST1026,2023-03-06,Renewal,Pro,59
TXN000803,CUST1026,2023-04-06,Renewal,Pro,59
TXN000804,CUST1026,2023-05-06,Renewal,Pro,59
TXN000805,CUST1026,2023-06-06,Renewal,Pro,59
TXN000806,CUST1026,2023-07-06,Renewal,Pro,59
TXN000807,CUST1026,2023-08-06,Renewal,Pro,59
TXN000808,CUST1026,2023-09-06,Renewal,Pro,59
TXN000809,CUST1026,2023-10-06,Renewal,Pro,59
TXN000810,CUST1026,2023-11-06,Renewal,Pro,59
TXN000811,CUST1026,2023-12-06,Renewal,Pro,59
TXN000812,CUST1026,2024-01-06,Renewal,Pro,59
TXN000813,CUST1026,2024-02-06,Renewal,Pro,59
TXN000814,CUST1026,2024-03-06,Renewal,Pro,59
TXN000815,CUST1026,2024-04-06,Renewal,Pro,59
TXN000816,CUST1026,2024-05-06,Renewal,Pro,59
TXN000817,CUST1026,2024-06-06,Renewal,Pro,59
TXN000818,CUST1026,2024-07-06,Renewal,Pro,59
TXN000819,CUST1026,2024-08-06,Renewal,Pro,59
TXN000820,CUST1026,2024-09-06,Renewal,Pro,59
TXN000821,CUST1026,2024-10-06,Cancellation,Pro,0
TXN000822,CUST1023,2020-07-13,New Subscription,Basic,29
TXN000823,CUST1023,2020-08-13,Renewal,Basic,29
TXN000824,CUST1023,2020-09-13,Renewal,Basic,29
TXN000825,CUST1023,2020-10-13,Renewal,Basic,29
TXN000826,CUST1023,2020-11-13,Renewal,Basic,29
TXN000827,CUST1023,2020-12-13,Renewal,Basic,29
TXN000828,CUST1023,2021-01-13,Renewal,Basic,29
TXN000829,CUST1023,2021-02-13,Renewal,Basic,29
TXN000830,CUST1023,2021-03-13,Cancellation,Basic,0
TXN000831,CUST1012,2020-08-21,New Subscription,Basic,29
TXN000832,CUST1012,2020-09-21,Renewal,Basic,29
TXN000833,CUST1012,2020-10-21,Renewal,Basic,29
TXN000834,CUST1012,2020-11-21,Renewal,Basic,29
TXN000835,CUST1012,2020-12-21,Renewal,Basic,29
TXN000836,CUST1012,2021-01-21,Renewal,Basic,29
TXN000837,CUST1012,2021-02-21,Renewal,Basic,29
TXN000838,CUST1012,2021-03-21,Renewal,Basic,29
TXN000839,CUST1012,2021-04-21,Renewal,Basic,29
TXN000840,CUST1012,2021-05-21,Renewal,Basic,29
TXN000841,CUST1012,2021-06-21,Renewal,Basic,29
TXN000842,CUST1012,2021-07-21,Renewal,Basic,29
TXN000843,CUST1012,2021-08-21,Renewal,Basic,29
TXN000844,CUST1012,2021-09-21,Renewal,Basic,29
TXN000845,CUST1012,2021-10-21,Renewal,Basic,29
TXN000846,CUST1012,2021-11-21,Renewal,Basic,29
TXN000847,CUST1012,2021-12-21,Renewal,Basic,29
TXN000848,CUST1012,2022-01-21,Renewal,Basic,29
TXN000849,CUST1012,2022-02-21,Renewal,Basic,29
TXN000850,CUST1012,2022-03-21,Renewal,Basic,29
TXN000851,CUST1012,2022-04-21,Renewal,Basic,29
TXN000852,CUST1012,2022-05-21,Renewal,Basic,29
TXN000853,CUST1012,2022-06-21,Renewal,Basic,29
TXN000854,CUST1012,2022-07-21,Renewal,Basic,29
TXN000855,CUST1012,2022-08-21,Renewal,Basic,29
TXN000856,CUST1012,2022-09-21,Renewal,Basic,29
TXN000857,CUST1012,2022-10-21,Renewal,Basic,29
TXN000858,CUST1012,2022-11-21,Renewal,Basic,29
TXN000859,CUST1012,2022-12-21,Renewal,Basic,29
TXN000860,CUST1012,2023-01-21,Renewal,Basic,29
TXN000861,CUST1012,2023-02-21,Renewal,Basic,29
TXN000862,CUST1012,2023-03-21,Renewal,Basic,29
TXN000863,CUST1012,2023-04-21,Renewal,Basic,29
TXN000864,CUST1012,2023-05-21,Renewal,Basic,29
TXN000865,CUST1012,2023-06-21,Renewal,Basic,29
TXN000866,CUST1012,2023-07-21,Renewal,Basic,29
TXN000867,CUST1012,2023-08-21,Renewal,Basic,29
TXN000868,CUST1012,2023-09-21,Renewal,Basic,29
TXN000869,CUST1012,2023-10-21,Upgrade,Pro,59
TXN000870,CUST1012,2023-11-21,Renewal,Pro,59
TXN000871,CUST1012,2023-12-21,Renewal,Pro,59
TXN000872,CUST1012,2024-01-21,Renewal,Pro,59
TXN000873,CUST1012,2024-02-21,Renewal,Pro,59
TXN000874,CUST1012,2024-03-21,Renewal,Pro,59
TXN000875,CUST1012,2024-04-21,Renewal,Pro,59
TXN000876,CUST1012,2024-05-21,Renewal,Pro,59
TXN000877,CUST1012,2024-06-21,Renewal,Pro,59
TXN000878,CUST1012,2024-07-21,Renewal,Pro,59
TXN000879,CUST1012,2024-08-21,Renewal,Pro,59
TXN000880,CUST1012,2024-09-21,Renewal,Pro,59
TXN000881,CUST1012,2024-10-21,Renewal,Pro,59
TXN000882,CUST1012,2024-11-21,Renewal,Pro,59
TXN000883,CUST1012,2024-12-21,Renewal,Pro,59
TXN000884,CUST1012,2025-01-21,Renewal,Pro,59
TXN000885,CUST1012,2025-02-21,Renewal,Pro,59
TXN000886,CUST1012,2025-03-21,Renewal,Pro,59
TXN000887,CUST1012,2025-04-21,Renewal,Pro,59
TXN000888,CUST1012,2025-05-21,Renewal,Pro,59
TXN000889,CUST1012,2025-06-21,Renewal,Pro,59
TXN000890,CUST1012,2025-07-21,Renewal,Pro,59
TXN000891,CUST1012,2025-08-21,Renewal,Pro,59
TXN000892,CUST1012,2025-09-21,Renewal,Pro,59
TXN000893,CUST1012,2025-10-21,Renewal,Pro,59
TXN000894,CUST1012,2025-11-21,Renewal,Pro,59
TXN000895,CUST1012,2025-12-21,Renewal,Pro,59
TXN000896,CUST1012,2026-01-21,Renewal,Pro,59
TXN000897,CUST1012,2026-02-21,Renewal,Pro,59
TXN000898,CUST1012,2026-03-21,Renewal,Pro,59
TXN000899,CUST1012,2026-04-21,Renewal,Pro,59
TXN000900,CUST1012,2026-05-21,Renewal,Pro,59
TXN000901,CUST1012,2026-06-21,Renewal,Pro,59
TXN000902,CUST1012,2026-07-21,Renewal,Pro,59
TXN000903,CUST1025,2020-09-25,New Subscription,Basic,29
TXN000904,CUST1025,2020-10-25,Renewal,Basic,29
TXN000905,CUST1025,2020-11-25,Renewal,Basic,29
TXN000906,CUST1025,2020-12-25,Renewal,Basic,29
TXN000907,CUST1025,2021-01-25,Renewal,Basic,29
TXN000908,CUST1025,2021-02-25,Renewal,Basic,29
TXN000909,CUST1025,2021-03-25,Renewal,Basic,29
TXN000910,CUST1025,2021-04-25,Renewal,Basic,29
TXN000911,CUST1025,2021-05-25,Renewal,Basic,29
TXN000912,CUST1025,2021-06-25,Renewal,Basic,29
TXN000913,CUST1025,2021-07-25,Renewal,Basic,29
TXN000914,CUST1025,2021-08-25,Renewal,Basic,29
TXN000915,CUST1025,2021-09-25,Renewal,Basic,29
